NOC_CNP,NOC_Title_eng,NOC_Title_fra,prov,ER_Code_Code_RE,ER_Name,Nom_RE,Low_Wage_Salaire_Minium,Median_Wage_Salaire_Median,High_Wage_Salaire_Maximal,Average_Wage_Salaire_Moyen,Quartile1_Wage_Salaire_Quartile1,Quartile3_Wage_Salaire_Quartile3,Source2025_NHQ,Data_Source_E,Data_Source_F,Reference_Period,Revision_Date_Date_revision,Annual_Wage_Flag_Salaire_annuel,Wage_Comment_E,Wage_Comment_F,EmployeesWithNonWageBenefit_Pct
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,ON,ER3540,Kitchener--Waterloo--Barrie,Kitchener--Waterloo--Barrie,22.74,28.65,35.42,,,,SAE 2024 ER NOC5,Small Area Estimation,Estimation des petits domaines,2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,ON,ER3550,Hamilton--Niagara Peninsula,Hamilton--Niagara Peninsula,25,29.72,32.07,29.13,27,32,LFS 2023-24 ER NOC5,Labour Force Survey,Enquête sur la population active,2023-2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,ON,ER3560,London,London,26,29.5,33,29.87,27.5,31.55,LFS 2023-24 ER NOC5,Labour Force Survey,Enquête sur la population active,2023-2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,ON,ER3570,Windsor--Sarnia,Windsor--Sarnia,21,29.5,44,30.24,28,32.29,LFS 2023-24 ER NOC5,Labour Force Survey,Enquête sur la population active,2023-2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,ON,ER3580,Stratford--Bruce Peninsula,Stratford--Bruce Peninsula,22.73,28.74,34.16,,,,SAE 2024 ER NOC5,Small Area Estimation,Estimation des petits domaines,2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,ON,ER3590,Northeast,Nord-est,21,26.5,30,27.21,25,29,LFS 2023-24 ER NOC5,Labour Force Survey,Enquête sur la population active,2023-2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,ON,ER3595,Northwest,Nord-ouest,22.79,28.31,35.62,,,,SAE 2024 ER NOC5,Small Area Estimation,Estimation des petits domaines,2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,MB,ER46,Manitoba,Manitoba,22,25,30,25.68,23,28.97,LFS 2023-24 PR NOC5,Labour Force Survey,Enquête sur la population active,2023-2024,2025-11-19,0,,,94.7
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,MB,ER4610,Southeast,Sud-est,19.75,24.5,30.89,,,,SAE 2024 ER NOC5,Small Area Estimation,Estimation des petits domaines,2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,MB,ER4620,South Central,Centre sud,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,MB,ER4630,Southwest,Sud-ouest,22,26.44,30,25.91,24,27,LFS 2023-24 ER NOC5,Labour Force Survey,Enquête sur la population active,2023-2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,MB,ER4640,North Central,Centre nord,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,MB,ER4650,Winnipeg,Winnipeg,20.92,26.7,32.03,,,,SAE 2024 ER NOC5,Small Area Estimation,Estimation des petits domaines,2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,MB,ER4660,Interlake,Interlake,21.79,26.86,32.84,,,,SAE 2024 ER NOC5,Small Area Estimation,Estimation des petits domaines,2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,MB,ER4670,Parklands,Parklands,17.52,22.56,26.39,,,,SAE 2024 ER NOC5,Small Area Estimation,Estimation des petits domaines,2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,MB,ER4680,North,Nord,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,SK,ER47,Saskatchewan,Saskatchewan,20.59,28,35,27.64,25,30.21,EI 2023-24 PR NOC5,Employment Insurance Survey Data,Données de l'enquête de l’Assurance-emploi,2023-2024,2025-11-19,0,,,91.1
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,SK,ER4710,Regina--Moose Mountain,Regina--Moose Mountain,21,28,35,27.92,25,31.02,EI 2023-24 ER NOC5,Employment Insurance Survey Data,Données de l'enquête de l’Assurance-emploi,2023-2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,SK,ER4720,Swift Current--Moose Jaw,Swift Current--Moose Jaw,22.25,28,32.28,27.78,25.82,30.11,EI 2023-24 ER NOC5,Employment Insurance Survey Data,Données de l'enquête de l’Assurance-emploi,2023-2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,SK,ER4730,Saskatoon--Biggar,Saskatoon--Biggar,22,27.64,32,27.39,25,30,EI 2023-24 ER NOC5,Employment Insurance Survey Data,Données de l'enquête de l’Assurance-emploi,2023-2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,SK,ER4740,Yorkton--Melville,Yorkton--Melville,23,28,32,27.68,25,30.21,EI 2023-24 ER NOC5,Employment Insurance Survey Data,Données de l'enquête de l’Assurance-emploi,2023-2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,SK,ER4750,Prince Albert,Prince Albert,19.4,28,36,27.85,23,32,EI 2023-24 ER NOC5,Employment Insurance Survey Data,Données de l'enquête de l’Assurance-emploi,2023-2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,SK,ER4760,Northern,Nord,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,AB,ER48,Alberta,Alberta,18,30.1,38,30.97,28,34.5,LFS 2023-24 PR NOC5,Labour Force Survey,Enquête sur la population active,2023-2024,2025-11-19,0,,,91.9
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,AB,ER4810,Lethbridge--Medicine Hat,Lethbridge--Medicine Hat,27,28.92,32.77,28.68,27,32,LFS 2023-24 ER NOC5,Labour Force Survey,Enquête sur la population active,2023-2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,AB,ER4820,Camrose--Drumheller,Camrose--Drumheller,24.42,30.37,34.89,,,,SAE 2024 ER NOC5,Small Area Estimation,Estimation des petits domaines,2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,AB,ER4830,Calgary,Calgary,23.35,31.05,35.88,,,,SAE 2024 ER NOC5,Small Area Estimation,Estimation des petits domaines,2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,AB,ER4840,Banff--Jasper--Rocky Mountain House,Banff--Jasper--Rocky Mountain House,25.2,31.24,39.28,,,,SAE 2024 ER NOC5,Small Area Estimation,Estimation des petits domaines,2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,AB,ER4850,Red Deer,Red Deer,25.92,31.87,37.73,,,,SAE 2024 ER NOC5,Small Area Estimation,Estimation des petits domaines,2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,AB,ER4860,Edmonton,Edmonton,24.29,31.13,36.4,,,,SAE 2024 ER NOC5,Small Area Estimation,Estimation des petits domaines,2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,AB,ER4870,Athabasca--Grande Prairie--Peace River,Athabasca--Grande Prairie--Peace River,26,31.76,38.22,32.06,28.19,35.3,EI 2023-24 ER NOC5,Employment Insurance Survey Data,Données de l'enquête de l’Assurance-emploi,2023-2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,AB,ER4880,Wood Buffalo--Cold Lake,Wood Buffalo--Cold Lake,28.07,32.74,43.99,,,,SAE 2024 ER NOC5,Small Area Estimation,Estimation des petits domaines,2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,BC,ER59,British Columbia,Colombie-Britannique,25,30.45,37.04,31,28,34.22,LFS 2023-24 PR NOC5,Labour Force Survey,Enquête sur la population active,2023-2024,2025-11-19,0,,,100.0
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,BC,ER5910,Vancouver Island and Coast,Île de Vancouver et la côte,26.7,32,38.7,31.56,29.85,34.8,LFS 2023-24 ER NOC5,Labour Force Survey,Enquête sur la population active,2023-2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,BC,ER5920,Lower Mainland,Lower Mainland--Sud-ouest,25,30,38,30.49,28,33.23,LFS 2023-24 ER NOC5,Labour Force Survey,Enquête sur la population active,2023-2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,BC,ER5930,Thompson--Okanagan,Thompson--Okanagan,24.08,30.93,35.62,,,,SAE 2024 ER NOC5,Small Area Estimation,Estimation des petits domaines,2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,BC,ER5940,Kootenay,Kootenay,24.06,29.15,33.92,,,,SAE 2024 ER NOC5,Small Area Estimation,Estimation des petits domaines,2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,BC,ER5950,Cariboo,Cariboo,25.08,31.34,36.35,,,,SAE 2024 ER NOC5,Small Area Estimation,Estimation des petits domaines,2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,BC,ER5960,North Coast,Côte-nord,25.19,30.05,35.67,,,,SAE 2024 ER NOC5,Small Area Estimation,Estimation des petits domaines,2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,BC,ER5970,Nechako,Nechako,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,BC,ER5980,Northeast,Nord-est,28.84,32.03,38.43,,,,SAE 2024 ER NOC5,Small Area Estimation,Estimation des petits domaines,2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,YK,ER6010,Yukon Territory,Yukon,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the national level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau national pour cette profession.",
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,NWT,ER6110,Northwest Territories,Territoires du Nord-Ouest,21.68,28.54,33.69,,,,SAE 2024 PR NOC5,Small Area Estimation,Estimation des petits domaines,2024,2025-11-19,0,,,
NOC_74205,Public works maintenance equipment operators and related workers,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,NU,ER6210,Nunavut,Nunavut,21.27,34.85,50.05,,,,SAE 2024 PR NOC5,Small Area Estimation,Estimation des petits domaines,2024,2025-11-19,0,,,
NOC_75100,Longshore workers,Débardeurs/débardeuses,NAT,ER00,Canada,Canada,19.18,32.81,51.14,34.95,22.86,43.04,EI 2023-24 CAN NOC5,Employment Insurance Survey Data,Données de l'enquête de l’Assurance-emploi,2023-2024,2025-11-19,0,,,89.4
NOC_75100,Longshore workers,Débardeurs/débardeuses,NL,ER10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,16.85,23.76,30.09,23.7,19.92,28,EI 2023-24 PR NOC5,Employment Insurance Survey Data,Données de l'enquête de l’Assurance-emploi,2023-2024,2025-11-19,0,,,
NOC_75100,Longshore workers,Débardeurs/débardeuses,NL,ER1010,Avalon Peninsula,Avalon Peninsula,16.8,21.06,27.46,21.74,18.95,24.89,EI 2023-24 ER NOC5,Employment Insurance Survey Data,Données de l'enquête de l’Assurance-emploi,2023-2024,2025-11-19,0,,,
NOC_75100,Longshore workers,Débardeurs/débardeuses,NL,ER1020,South Coast--Burin Peninsula,Côte-sud--Burin Peninsula,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_75100,Longshore workers,Débardeurs/débardeuses,NL,ER1030,West Coast--Northern Peninsula--Labrador,Côte-ouest--Northern Peninsula--Labrador,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_75100,Longshore workers,Débardeurs/débardeuses,NL,ER1040,Notre Dame--Central Bonavista Bay,Notre Dame--Central Bonavista Bay,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_75100,Longshore workers,Débardeurs/débardeuses,PEI,ER1110,Prince Edward Island,Île-du-Prince-Édouard,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the national level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau national pour cette profession.",
NOC_75100,Longshore workers,Débardeurs/débardeuses,NS,ER12,Nova Scotia,Nouvelle-Écosse,17,28,49.67,32.6,23,47,EI 2023-24 PR NOC5,Employment Insurance Survey Data,Données de l'enquête de l’Assurance-emploi,2023-2024,2025-11-19,0,,,89.9
NOC_75100,Longshore workers,Débardeurs/débardeuses,NS,ER1210,Cape Breton,Cape Breton,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_75100,Longshore workers,Débardeurs/débardeuses,NS,ER1220,North Shore,Côte-nord,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_75100,Longshore workers,Débardeurs/débardeuses,NS,ER1230,Annapolis Valley,Annapolis Valley,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_75100,Longshore workers,Débardeurs/débardeuses,NS,ER1240,Southern,Sud,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_75100,Longshore workers,Débardeurs/débardeuses,NS,ER1250,Halifax,Halifax,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_75100,Longshore workers,Débardeurs/débardeuses,NB,ER13,New Brunswick,Nouveau-Brunswick,17.14,33,45.65,29.53,18.3,37.8,EI 2023-24 PR NOC5,Employment Insurance Survey Data,Données de l'enquête de l’Assurance-emploi,2023-2024,2025-11-19,0,,,
NOC_75100,Longshore workers,Débardeurs/débardeuses,NB,ER1310,Campbellton--Miramichi,Campbellton--Miramichi,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_75100,Longshore workers,Débardeurs/débardeuses,NB,ER1320,Moncton--Richibucto,Moncton--Richibucto,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_75100,Longshore workers,Débardeurs/débardeuses,NB,ER1330,Saint John--St. Stephen,Saint John--St. Stephen,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_75100,Longshore workers,Débardeurs/débardeuses,NB,ER1340,Fredericton--Oromocto,Fredericton--Oromocto,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_75100,Longshore workers,Débardeurs/débardeuses,NB,ER1350,Edmundston--Woodstock,Edmundston--Woodstock,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_75100,Longshore workers,Débardeurs/débardeuses,QC,ER24,Quebec,Québec,25.75,43,43.04,37.59,31.93,43.04,EI 2023-24 PR NOC5,Employment Insurance Survey Data,Données de l'enquête de l’Assurance-emploi,2023-2024,2025-11-19,0,,,93.5
NOC_75100,Longshore workers,Débardeurs/débardeuses,QC,ER2410,Gaspésie--Îles-de-la-Madeleine,Gaspésie--Îles-de-la-Madeleine,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_75100,Longshore workers,Débardeurs/débardeuses,QC,ER2415,Bas-Saint-Laurent,Bas-Saint-Laurent,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_75100,Longshore workers,Débardeurs/débardeuses,QC,ER2420,Capitale-Nationale,Capitale-Nationale,25.75,43,43.04,37.59,31.93,43.04,EI 2023-24 PR NOC5,Employment Insurance Survey Data,Données de l'enquête de l’Assurance-emploi,2023-2024,2025-11-19,0,,,
NOC_75100,Longshore workers,Débardeurs/débardeuses,QC,ER2425,Chaudière-Appalaches,Chaudière-Appalaches,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_75100,Longshore workers,Débardeurs/débardeuses,QC,ER2430,Estrie,Estrie,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_75100,Longshore workers,Débardeurs/débardeuses,QC,ER2433,Centre-du-Québec,Centre-du-Québec,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_75100,Longshore workers,Débardeurs/débardeuses,QC,ER2435,Montérégie,Montérégie,30.91,43.04,43.5,40.44,39.26,43.04,EI 2023-24 ER NOC5,Employment Insurance Survey Data,Données de l'enquête de l’Assurance-emploi,2023-2024,2025-11-19,0,,,
NOC_75100,Longshore workers,Débardeurs/débardeuses,QC,ER2440,Montréal,Montréal,43,43.04,43.04,43.03,43.04,43.04,EI 2023-24 ER NOC5,Employment Insurance Survey Data,Données de l'enquête de l’Assurance-emploi,2023-2024,2025-11-19,0,,,
NOC_75100,Longshore workers,Débardeurs/débardeuses,QC,ER2445,Laval,Laval,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_75100,Longshore workers,Débardeurs/débardeuses,QC,ER2450,Lanaudière,Lanaudière,43.04,43.04,43.04,43.04,43.04,43.04,EI 2023-24 ER NOC5,Employment Insurance Survey Data,Données de l'enquête de l’Assurance-emploi,2023-2024,2025-11-19,0,,,
NOC_75100,Longshore workers,Débardeurs/débardeuses,QC,ER2455,Laurentides,Laurentides,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_75100,Longshore workers,Débardeurs/débardeuses,QC,ER2460,Outaouais,Outaouais,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_75100,Longshore workers,Débardeurs/débardeuses,QC,ER2465,Abitibi-Témiscamingue,Abitibi-Témiscamingue,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_75100,Longshore workers,Débardeurs/débardeuses,QC,ER2470,Mauricie,Mauricie,25.75,32,33.44,30.01,26.44,33.44,EI 2023-24 ER NOC5,Employment Insurance Survey Data,Données de l'enquête de l’Assurance-emploi,2023-2024,2025-11-19,0,,,
NOC_75100,Longshore workers,Débardeurs/débardeuses,QC,ER2475,Saguenay--Lac-Saint-Jean,Saguenay--Lac-Saint-Jean,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_75100,Longshore workers,Débardeurs/débardeuses,QC,ER2480,Côte-Nord,Côte-Nord,16.5,32.5,45.25,31.46,20,37.5,EI 2023-24 ER NOC5,Employment Insurance Survey Data,Données de l'enquête de l’Assurance-emploi,2023-2024,2025-11-19,0,,,
NOC_75100,Longshore workers,Débardeurs/débardeuses,QC,ER2490,Nord-du-Québec,Nord-du-Québec,,,,,,,N/A,NA,NA,NA,2025-11-19,0,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession.",
NOC_75100,Longshore workers,Débardeurs/débardeuses,ON,ER35,Ontario,Ontario,18.27,22.5,37.66,24.57,20,27.18,EI 2023-24 PR NOC5,Employment Insurance Survey Data,Données de l'enquête de l’Assurance-emploi,2023-2024,2025-11-19,0,,,
